SamplesSubmitted,SequencesReceived,SequencesProcessed,LociRecoverd,DelevieredTo,DelevieredToDate,RAPiD_SampleCode,BNet_UI,DNA_Yield,ProbeKit,Date_Extracted,ID,Family,Subfamily,Tribe,Section,Genus,Species,Subspecies,Tissue,QubitAssayConcentration,QubitStockConcentration,FullName,ValidName,DateSentToRapid,ExtractedBy,Contributor,ProjectCode,Type,RAPID_RowSort,RAPID_ColumnSort,RAPID_UniqueClientCode
YES,YES,YES,,,,FMN_456206_P10_WC02,BN003101,good,13,11/29/2017,KA-17-0199-ABRI,Nymphalidae,Limenitidinae,Limenitidini,,Pseudacraea,deludens,,Legs,0.0442,8.84,Pseudacraea deludens,Pseudacraea deludens,3/5/2018,K. Dexter,ABRI,Adol,,890,875,KA170199ABRI
YES,YES,YES,,,,FMN_456206_P10_WC08,BN003173,good,13,11/29/2017,KA-17-0507-ABRI,Nymphalidae,Limenitidinae,Limenitidini,,Pseudacraea,theorini,,Legs,0.0478,9.56,Pseudacraea theorini,Pseudacraea eurytus,3/5/2018,K. Dexter,ABRI,Adol,,896,923,KA170507ABRI
YES,YES,YES,,,,FMN_456206_P10_WC12,BN003098,good,13,11/29/2017,KA-17-0184-ABRI,Nymphalidae,Limenitidinae,Limenitidini,,Pseudacraea,kuenowi,,Legs,0.0499,9.98,Pseudacraea kuenowi,Pseudacraea kuenowii,3/5/2018,K. Dexter,ABRI,Adol,,900,955,KA170184ABRI
YES,YES,YES,,,,FMN_456206_P10_WD11,BN003099,good,13,11/29/2017,KA-17-0187-ABRI,Nymphalidae,Limenitidinae,Limenitidini,,Pseudacraea,striata,,Legs,0.0562,11.2,Pseudacraea striata,Pseudacraea eurytus,3/5/2018,K. Dexter,ABRI,Adol,,911,948,KA170187ABRI
YES,YES,YES,,,,FMN_456206_P10_WE11,BN003094,good,13,11/29/2017,KA-17-0167-ABRI,Nymphalidae,Limenitidinae,Limenitidini,,Pseudacraea,annakae,,Legs,0.0623,12.5,Pseudacraea annakae,Pseudacraea annakae,3/5/2018,K. Dexter,ABRI,Adol,,923,949,KA170167ABRI
YES,YES,YES,,,,FMN_456206_P10_WH08,BN003171,good,13,11/29/2017,KA-17-0504-ABRI,Nymphalidae,Limenitidinae,Limenitidini,,Pseudacraea,ruhama,,Legs,0.0836,16.7,Pseudacraea ruhama,,3/5/2018,K. Dexter,ABRI,Adol,,956,928,KA170504ABRI
YES,YES,YES,,,,FMN_456206_P11_WC06,BN003093,good,13,11/29/2017,KA-17-0166-ABRI,Nymphalidae,Limenitidinae,Limenitidini,,Pseudacraea,acholica,,Legs,0.115,23,Pseudacraea acholica,Pseudacraea acholica,3/12/2018,K. Dexter,ABRI,Adol,,990,1003,KA170166ABRI
YES,YES,YES,,,,FMN_456206_P11_WC07,BN003095,good,13,11/29/2017,KA-17-0170-ABRI,Nymphalidae,Limenitidinae,Limenitidini,,Pseudacraea,ruwenzorica,,Legs,0.115,23,Pseudacraea ruwenzorica,Pseudacraea eurytus,3/12/2018,K. Dexter,ABRI,Adol,,991,1011,KA170170ABRI
YES,YES,YES,,,,FMN_456206_P14_WF09,BN003333,good,13,12/13/2017,DL-13-F083,Nymphalidae,Limenitidinae,Limenitidini,,Tarattia,bruijni,,Abdomen,0.431,86.2,Tarattia bruijni,Tarattia bruijni,3/12/2018,K. Dexter,ABRI,Adol,,1317,1318,DL13F083
YES,YES,YES,,,,FMN_456206_P12_WA02,BN003347,good,13,12/13/2017,DL-16-V344,Nymphalidae,Limenitidinae,Neptini,,Lasippa,pata,semperi,Abdomen,0.272,54.4,Lasippa pata,Lasippa pata,3/12/2018,K. Dexter,ABRI,Nept,,1058,1065,DL16V344
YES,YES,YES,,,,FMN_456206_P12_WB05,BN003309,good,13,12/13/2017,YI-16-P058,Nymphalidae,Limenitidinae,Neptini,,Lasippa,viraja,viraja,Abdomen,0.35,70,Lasippa viraja,Lasippa viraja,3/12/2018,K. Dexter,ABRI,Nept,,1073,1090,YI16P058
YES,YES,YES,,,,FMN_456206_P14_WG06,BN003349,good,13,12/13/2017,DL-12-R151,Nymphalidae,Limenitidinae,Neptini,,Lasippa,ebusa,laetitia,Abdomen,0.48,96,Lasippa ebusa,Lasippa ebusa,3/12/2018,K. Dexter,ABRI,Nept,,1326,1295,DL12R151
YES,YES,YES,,,,FMN_456206_P09_WC12,BN003132,low,13,11/29/2017,KA-17-0307-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,eltringhami,,Abdomen,0.0107,2.14,Neptis eltringhami,Neptis eltringhami,3/5/2018,K. Dexter,ABRI,Nept,,804,859,KA170307ABRI
YES,YES,YES,,,,FMN_456206_P09_WD08,BN003140,low,13,11/29/2017,KA-17-0320-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,claude,,"Abdomen, Legs",0.012,2.4,Neptis claude,Neptis claude,3/5/2018,K. Dexter,ABRI,Nept,,812,828,KA170320ABRI
YES,YES,YES,,,,FMN_456206_P09_WF01,BN003116,low,13,11/29/2017,KA-17-0269-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,rogersi,,Legs,0.0184,3.68,Neptis rogersi,Neptis rogersi,3/5/2018,K. Dexter,ABRI,Nept,,829,774,KA170269ABRI
YES,YES,YES,,,,FMN_456206_P09_WG03,BN003134,good,13,11/29/2017,KA-17-0311-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,saclava,marpessa,Legs,0.0236,4.72,Neptis saclava,Neptis saclava,3/5/2018,K. Dexter,ABRI,Nept,,843,791,KA170311ABRI
YES,YES,YES,,,,FMN_456206_P09_WG06,BN003118,good,13,11/29/2017,KA-17-0272-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,species59,,Legs,0.0244,4.88,Neptis species59,Neptis sp,3/5/2018,K. Dexter,ABRI,Nept,,846,815,KA170272ABRI
YES,YES,YES,,,,FMN_456206_P09_WG11,BN003121,good,13,11/29/2017,KA-17-0277-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,agouale79,,Legs,0.0262,5.24,Neptis agouale79,Neptis sp,3/5/2018,K. Dexter,ABRI,Nept,,851,855,KA170277ABRI
YES,YES,YES,,,,FMN_456206_P10_WA02,BN003114,good,13,11/29/2017,KA-17-0263-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,mixophyes,,Legs,0.0327,6.54,Neptis mixophyes,Neptis mixophyes,3/5/2018,K. Dexter,ABRI,Nept,,866,873,KA170263ABRI
YES,YES,YES,,,,FMN_456206_P10_WA06,BN003322,good,13,12/13/2017,WT-16-P019,Nymphalidae,Limenitidinae,Neptini,,Neptis,duryodana,nesia,Abdomen,0.0344,6.88,Neptis duryodana,Neptis duryodana,3/5/2018,K. Dexter,ABRI,Nept,,870,905,WT16P019
YES,YES,YES,,,,FMN_456206_P10_WA08,BN003104,good,13,11/29/2017,KA-17-0237-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,occidentalis,batesii,Legs,0.0352,7.04,Neptis occidentalis,Neptis occidentalis,3/5/2018,K. Dexter,ABRI,Nept,,872,921,KA170237ABRI
YES,YES,YES,,,,FMN_456206_P10_WA11,BN003115,good,13,11/29/2017,KA-17-0267-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,quintilla,,Legs,0.0364,7.28,Neptis quintilla,Neptis quintilla,3/5/2018,K. Dexter,ABRI,Nept,,875,945,KA170267ABRI
YES,YES,YES,,,,FMN_456206_P10_WB03,BN003117,good,13,11/29/2017,KA-17-0270-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,species52D,,Legs,0.0371,7.42,Neptis species52D,Neptis sp,3/5/2018,K. Dexter,ABRI,Nept,,879,882,KA170270ABRI
YES,YES,YES,,,,FMN_456206_P10_WB08,BN003102,good,13,11/29/2017,KA-17-0230-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,occidentalis,occidentalis,Legs,0.04,8,Neptis occidentalis,Neptis occidentalis,3/5/2018,K. Dexter,ABRI,Nept,,884,922,KA170230ABRI
YES,YES,YES,,,,FMN_456206_P10_WC03,BN003188,good,13,--,EI-16-D512,Nymphalidae,Limenitidinae,Neptini,,Neptis,hylas,cosama,--,0.0461,9.22,Neptis hylas,Neptis hylas,3/5/2018,Kwaku,--,Nept,,891,883,EI16D512
YES,YES,YES,,,,FMN_456206_P10_WD01,BN003109,good,13,11/29/2017,KA-17-0253-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,vindo,,Legs,0.05,10,Neptis vindo,Neptis vindo,3/5/2018,K. Dexter,ABRI,Nept,,901,868,KA170253ABRI
YES,YES,YES,,,,FMN_456206_P10_WD04,BN003103,good,13,11/29/2017,KA-17-0232-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,ochracea,mildbraedi,Legs,0.0509,10.2,Neptis ochracea,Neptis ochracea,3/5/2018,K. Dexter,ABRI,Nept,,904,892,KA170232ABRI
YES,YES,YES,,,,FMN_456206_P10_WD05,BN003502,good,13,1/24/2018,KA-17-0244-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,nemetes,margueriteae,Legs,0.0522,10.4,Neptis nemetes,Neptis nemetes,3/5/2018,K. Dexter,ABRI - Nairobi,Nept,,905,900,KA170244ABRI
YES,YES,YES,,,,FMN_456206_P10_WD06,BN003112,good,13,11/29/2017,KA-17-0258-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,frobenia,,Legs,0.0528,10.6,Neptis frobenia,Neptis frobenia,3/5/2018,K. Dexter,ABRI,Nept,,906,908,KA170258ABRI
YES,YES,YES,,,,FMN_456206_P10_WE01,BN003137,good,13,11/29/2017,KA-17-0315-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,continuata,species37,Legs,0.0564,11.3,Neptis continuata,Neptis continuata,3/5/2018,K. Dexter,ABRI,Nept,,913,869,KA170315ABRI
YES,YES,YES,,,,FMN_456206_P10_WE02,BN003136,good,13,11/29/2017,KA-17-0314-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,nina,,Legs,0.571,11.4,Neptis nina,Neptis nina,3/5/2018,K. Dexter,ABRI,Nept,,914,877,KA170314ABRI
YES,YES,YES,,,,FMN_456206_P10_WE09,BN003105,good,13,11/29/2017,KA-17-0239-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,caragouchi,,Legs,0.062,12.4,Neptis caragouchi,,3/5/2018,K. Dexter,ABRI,Nept,,921,933,KA170239ABRI
YES,YES,YES,,,,FMN_456206_P10_WF07,BN003111,good,13,11/29/2017,KA-17-0257-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,dumetorum,,Legs,0.0669,13.4,Neptis dumetorum,Neptis dumetorum,3/5/2018,K. Dexter,ABRI,Nept,,931,918,KA170257ABRI
YES,YES,YES,,,,FMN_456206_P10_WG01,BN001965,good,13,1/18/2017,BN-SZS-00184,Nymphalidae,Limenitidinae,Neptini,,Neptis,metella,,Thorax,0.0752,15,Neptis metella,Neptis metella,3/5/2018,K.Dexter,M. Espeland,Nept,,937,871,BNSZS00184
YES,YES,YES,,,,FMN_456206_P10_WG05,BN003123,good,13,11/29/2017,KA-17-0282-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,kikideli,,Legs,0.0772,15.4,Neptis kikideli,Neptis kikideli,3/5/2018,K. Dexter,ABRI,Nept,,941,903,KA170282ABRI
YES,YES,YES,,,,FMN_456206_P10_WH03,BN003135,good,13,11/29/2017,KA-17-0313-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,carpenteri,,Abdomen,0.0818,16.4,Neptis carpenteri,Neptis carpenteri,3/5/2018,K. Dexter,ABRI,Nept,,951,888,KA170313ABRI
YES,YES,YES,,,,FMN_456206_P10_WH07,BN001967,good,13,1/18/2017,BN-SZS-00061,Nymphalidae,Limenitidinae,Neptini,,Neptis,paula,,Thorax,0.0831,16.6,Neptis paula,Neptis paula,3/5/2018,K.Dexter,M. Espeland,Nept,,955,920,BNSZS00061
YES,YES,YES,,,,FMN_456206_P11_WA02,BN003119,good,13,11/29/2017,KA-17-0274-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,species61,,Legs,0.0904,18.1,Neptis species61,Neptis sp,3/12/2018,K. Dexter,ABRI,Nept,,962,969,KA170274ABRI
YES,YES,YES,,,,FMN_456206_P11_WA08,BN003107,good,13,11/29/2017,KA-17-0249-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,exaleuca,,Legs,0.095,19,Neptis exaleuca,Neptis exaleuca,3/12/2018,K. Dexter,ABRI,Nept,,968,1017,KA170249ABRI
YES,YES,YES,,,,FMN_456206_P11_WB03,BN003120,good,13,11/29/2017,KA-17-0276-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,lugubris,,Legs,0.101,20.2,Neptis lugubris,Neptis lugubris,3/12/2018,K. Dexter,ABRI,Nept,,975,978,KA170276ABRI
YES,YES,YES,,,,FMN_456206_P11_WB05,BN003193,good,13,--,FH-16-Y046,Nymphalidae,Limenitidinae,Neptini,,Neptis,hylas,hylas,--,0.103,20.6,Neptis hylas,Neptis hylas,3/12/2018,Kwaku,--,Nept,,977,994,FH16Y046
YES,YES,YES,,,,FMN_456206_P11_WD03,BN003106,good,13,11/29/2017,KA-17-0247-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,liberti,,Legs,0.129,25.8,Neptis liberti,Neptis liberti,3/12/2018,K. Dexter,ABRI,Nept,,999,980,KA170247ABRI
YES,YES,YES,,,,FMN_456206_P11_WD12,BN003141,good,13,11/29/2017,KA-17-0321-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,trigonophora,melicertula,Legs,0.142,28.4,Neptis trigonophora,Neptis trigonophora,3/12/2018,K. Dexter,ABRI,Nept,,1008,1052,KA170321ABRI
YES,YES,YES,,,,FMN_456206_P11_WF02,BN003108,good,13,11/29/2017,KA-17-0252-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,jamesoni,,Legs,0.171,34.2,Neptis jamesoni,Neptis jamesoni,3/12/2018,K. Dexter,ABRI,Nept,,1022,974,KA170252ABRI
YES,YES,YES,,,,FMN_456206_P11_WF12,BN003315,good,13,12/13/2017,IT-16-P021,Nymphalidae,Limenitidinae,Neptini,,Neptis,namba,,Thorax,0.196,39.2,Neptis namba,Neptis namba,3/12/2018,K. Dexter,ABRI,Nept,,1032,1054,IT16P021
YES,YES,YES,,,,FMN_456206_P11_WG03,BN001963,good,13,12/28/2016,MY-2016-072,Nymphalidae,Limenitidinae,Neptini,,Neptis,hylas,luculenta,Thorax,0.207,41.4,Neptis hylas,Neptis hylas,3/12/2018,K.Dexter,Yago,Nept,,1035,983,MY2016072
YES,YES,YES,,,,FMN_456206_P11_WG05,BN003110,good,13,11/29/2017,KA-17-0254-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,comorarum,,Legs,0.208,41.6,Neptis comorarum,Neptis comorarum,3/12/2018,K. Dexter,ABRI,Nept,,1037,999,KA170254ABRI
YES,YES,YES,,,,FMN_456206_P12_WA04,BN003483,good,13,1/24/2018,KA2018_02,Nymphalidae,Limenitidinae,Neptini,,Neptis,saclava,saclava,Abdomen,0.285,57,Neptis saclava,Neptis saclava,3/12/2018,K. Dexter,Kwaku Aduse-Poku,Nept,,1060,1081,KA201802
YES,YES,YES,,,,FMN_456206_P12_WA11,BN001966,good,13,1/18/2017,BN-SZS-00139,Nymphalidae,Limenitidinae,Neptini,,Neptis,nemetes,,Thorax,0.312,62.4,Neptis nemetes,Neptis nemetes,3/12/2018,K.Dexter,M. Espeland,Nept,,1067,1137,BNSZS00139
YES,YES,YES,,,,FMN_456206_P12_WB01,BN003138,good,13,11/29/2017,KA-17-0317-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,cormilloti,,"Abdomen, Legs",0.316,63.2,Neptis cormilloti,Neptis cormilloti,3/12/2018,K. Dexter,ABRI,Nept,,1069,1058,KA170317ABRI
YES,YES,YES,,,,FMN_456206_P12_WB02,BN003346,good,13,12/13/2017,DL-16-V316,Nymphalidae,Limenitidinae,Neptini,,Neptis,pampanga,boholica,Abdomen,0.34,68,Neptis pampanga,Neptis pampanga,3/12/2018,K. Dexter,ABRI,Nept,,1070,1066,DL16V316
YES,YES,YES,,,,FMN_456206_P12_WB09,BN003544,good,13,2/1/2018,LEP 59808,Nymphalidae,Limenitidinae,Neptini,,Neptis,raddei,,Abdomen Soak,0.367,73.4,Neptis raddei,Neptis raddei,3/12/2018,K. Dexter,MGCL Dry Collection,Nept,,1077,1122,LEP59808
YES,YES,YES,,,,FMN_456206_P12_WB12,BN003345,good,13,12/13/2017,DL-16-V271,Nymphalidae,Limenitidinae,Neptini,,Neptis,harita,,Abdomen,0.406,81.2,Neptis harita,Neptis harita,3/12/2018,K. Dexter,ABRI,Nept,,1080,1146,DL16V271
YES,YES,YES,,,,FMN_456206_P12_WC10,BN003331,good,13,12/13/2017,DL-12-E211,Nymphalidae,Limenitidinae,Neptini,,Neptis,mindorana,,Abdomen,0.486,97.2,Neptis mindorana,Neptis mindorana,3/12/2018,K. Dexter,ABRI,Nept,,1090,1131,DL12E211
YES,YES,YES,,,,FMN_456206_P14_WD09,BN001961,good,13,12/28/2016,MY-2016-071,Nymphalidae,Limenitidinae,Neptini,,Neptis,alwina,,Thorax,0.323,64.6,Neptis alwina,Neptis alwina,3/12/2018,K.Dexter,Yago,Nept,,1293,1316,MY2016071
YES,YES,YES,,,,FMN_456206_P14_WE05,BN003130,good,13,11/29/2017,KA-17-0304-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,larseni,,Abdomen,0.367,73.4,Neptis larseni,Neptis larseni,3/12/2018,K. Dexter,ABRI,Nept,,1301,1285,KA170304ABRI
YES,YES,YES,,,,FMN_456206_P14_WE11,BN003131,good,13,11/29/2017,KA-17-0305-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,katama,,"Abdomen, Legs",0.392,78.4,Neptis katama,Neptis katama,3/12/2018,K. Dexter,ABRI,Nept,,1307,1333,KA170305ABRI
YES,YES,YES,,,,FMN_456206_P14_WE12,BN003307,good,13,12/13/2017,FH-16-Y051,Nymphalidae,Limenitidinae,Neptini,,Neptis,reducta,,Abdomen,0.398,78.6,Neptis reducta,Neptis reducta,3/12/2018,K. Dexter,ABRI,Nept,,1308,1341,FH16Y051
YES,YES,YES,,,,FMN_456206_P14_WF02,BN003325,good,13,12/13/2017,YI-16-P148,Nymphalidae,Limenitidinae,Neptini,,Neptis,magadha,magadha,Abdomen,0.397,79.4,Neptis magadha,Neptis magadha,3/12/2018,K. Dexter,ABRI,Nept,,1310,1262,YI16P148
YES,YES,YES,,,,FMN_456206_P14_WF04,BN003139,good,13,11/29/2017,KA-17-0318-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,najo,,Abdomen,0.399,79.8,Neptis najo,Neptis najo,3/12/2018,K. Dexter,ABRI,Nept,,1312,1278,KA170318ABRI
YES,YES,YES,,,,FMN_456206_P14_WF05,BN003342,good,13,12/13/2017,DL-16-V251,Nymphalidae,Limenitidinae,Neptini,,Neptis,nata,adipala,Abdomen,0.403,80.6,Neptis nata,Neptis nata,3/12/2018,K. Dexter,ABRI,Nept,,1313,1286,DL16V251
YES,YES,YES,,,,FMN_456206_P14_WF06,BN003343,good,13,12/13/2017,DL-16-V252,Nymphalidae,Limenitidinae,Neptini,,Neptis,sankara,,Abdomen,0.428,85.6,Neptis sankara,Neptis sankara,3/12/2018,K. Dexter,ABRI,Nept,,1314,1294,DL16V252
YES,YES,YES,,,,FMN_456206_P14_WF12,BN003336,good,13,12/13/2017,DL-16-V027,Nymphalidae,Limenitidinae,Neptini,,Neptis,clinia,susruta,Abdomen,0.45,90,Neptis clinia,Neptis clinia,3/12/2018,K. Dexter,ABRI,Nept,,1320,1342,DL16V027
YES,YES,YES,,,,FMN_456206_P14_WG03,BN003479,good,13,1/24/2018,KA2018_01,Nymphalidae,Limenitidinae,Neptini,,Neptis,kikideli,,Abdomen,0.458,91.6,Neptis kikideli,Neptis kikideli,3/12/2018,K. Dexter,Kwaku Aduse-Poku,Nept,,1323,1271,KA201801
YES,YES,YES,,,,FMN_456206_P14_WG05,BN003133,good,13,11/29/2017,KA-17-0308-ABRI,Nymphalidae,Limenitidinae,Neptini,,Neptis,kikuyuensis,,Legs,0.474,94.8,Neptis kikuyuensis,Neptis kikuyuensis,3/12/2018,K. Dexter,ABRI,Nept,,1325,1287,KA170308ABRI
YES,YES,YES,,,,FMN_456206_P14_WG07,BN003338,good,13,12/13/2017,DL-16-V057,Nymphalidae,Limenitidinae,Neptini,,Neptis,leucoporos,leucoporos,Abdomen,0.487,97,Neptis leucoporos,Neptis leucoporos,3/12/2018,K. Dexter,ABRI,Nept,,1327,1303,DL16V057
YES,YES,YES,,,,FMN_456206_P11_WH04,BN003306,good,13,12/13/2017,EB-16-D022,Nymphalidae,Limenitidinae,Neptini,,Pantoporia,mysia,mira,Abdomen,0.243,48.6,Pantoporia mysia,Pantoporia mysia,3/12/2018,K. Dexter,ABRI,Nept,,1048,992,EB16D022
YES,YES,YES,,,,FMN_456206_P12_WA10,BN003318,good,13,12/13/2017,VN-16-D160,Nymphalidae,Limenitidinae,Neptini,,Pantoporia,aurelia,,Abdomen,0.31,62,Pantoporia aurelia,Pantoporia aurelia,3/12/2018,K. Dexter,ABRI,Nept,,1066,1129,VN16D160
YES,YES,YES,,,,FMN_456206_P12_WB10,BN003330,good,13,12/13/2017,DL-12-E055,Nymphalidae,Limenitidinae,Neptini,,Pantoporia,antara,,Abdomen,0.374,74.8,Pantoporia antara,Pantoporia antara,3/12/2018,K. Dexter,ABRI,Nept,,1078,1130,DL12E055
YES,YES,YES,,,,FMN_456206_P14_WE04,BN003326,good,13,12/13/2017,DL-10-Z115,Nymphalidae,Limenitidinae,Neptini,,Pantoporia,dama,dama,Abdomen,0.356,71.2,Pantoporia dama,Pantoporia dama,3/12/2018,K. Dexter,ABRI,Nept,,1300,1277,DL10Z115
YES,YES,YES,,,,FMN_456206_P12_WC02,BN003314,good,13,12/13/2017,HD-16-P271,Nymphalidae,Limenitidinae,Neptini,,Phaedyma,amphion,amphion,Abdomen,0.415,83,Phaedyma amphion,Phaedyma amphion,3/12/2018,K. Dexter,ABRI,Nept,,1082,1067,HD16P271
YES,YES,YES,,,,FMN_456206_P12_WC11,BN003530,good,13,2/1/2018,LEP 59472,Nymphalidae,Limenitidinae,Neptini,,Phaedyma,fissizonata,,Abdomen Soak,0.496,99.2,Phaedyma fissizonata,Phaedyma fissizonata,3/12/2018,K. Dexter,MGCL Dry Collection,Nept,,1091,1139,LEP59472
YES,YES,YES,,,,FMN_456206_P11_WC02,BN003385,good,13,--,DL-13-F253,Nymphalidae,Morphinae,Amathusiini,,Amathusia,taenia,,Legs,0.112,22.4,Amathusia taenia,Amathusia taenia,3/12/2018,CCNY,Djunijanti Peggie,Amat,,986,971,DL13F253
YES,YES,YES,,,,FMN_456206_P12_WC07,BN001460,good,13,1/18/2017,BQ-16-D015,Nymphalidae,Morphinae,Amathusiini,,Amathusia,masina,malaya,Abdomen,0.468,93.6,Amathusia masina,Amathusia masina,3/12/2018,K.Dexter,D. Lohman,,,1087,1107,BQ16D015
YES,YES,YES,,,,FMN_456206_P14_WG10,BN001701,good,13,1/18/2017,BQ-16-D013,Nymphalidae,Morphinae,Amathusiini,,Discophora,timora,,Abdomen,0.496,99.2,Discophora timora,Discophora timora,3/12/2018,K.Dexter,D. Lohman,,,1330,1327,BQ16D013
YES,YES,YES,,,,FMN_456206_P09_WD01,BN001787,low,13,1/18/2017,EI-16-D304,Nymphalidae,Morphinae,Amathusiini,,Faunis,canens,canens,Abdomen,0.0108,2.16,Faunis canens,Faunis canens,3/5/2018,K.Dexter,D. Lohman,,,805,772,EI16D304
YES,YES,YES,,,,FMN_456206_P10_WG09,BN001789,good,13,,DL-13-B012,Nymphalidae,Morphinae,Amathusiini,,Faunis,stomphax,plateni,,0.0808,16.2,Faunis stomphax,Faunis stomphax,3/5/2018,D. Lohman,D. Lohman,,,945,935,DL13B012
YES,YES,YES,,,,FMN_456206_P09_WE04,BN002114,low,13,3/30/2017,VN-16-D045,Nymphalidae,Morphinae,Amathusiini,,Stichophthalma,fruhstorferi,,Abdomen,0.0155,3.1,Stichophthalma fruhstorferi,Stichophthalma fruhstorferi,3/5/2018,K. Dexter,David Lohman,,,820,797,VN16D045
YES,YES,YES,,,,FMN_456206_P14_WE08,BN003541,good,13,2/1/2018,LEP 59805,Nymphalidae,Morphinae,Amathusiini,,Stichophthalma,camadeva,,Abdomen Soak,0.387,77.4,Stichophthalma camadeva,Stichophthalma camadeva,3/12/2018,K. Dexter,MGCL Dry Collection,Amat,,1304,1309,LEP59805
YES,YES,YES,,,,FMN_456206_P14_WG09,BN002113,good,13,3/30/2017,VN-16-D040,Nymphalidae,Morphinae,Amathusiini,,Stichophthalma,devyatkini,,Abdomen,0.494,98.8,Stichophthalma devyatkini,Stichophthalma devyatkini,3/12/2018,K. Dexter,David Lohman,,,1329,1319,VN16D040
YES,YES,YES,,,,FMN_456206_P11_WH02,BN003389,good,13,--,DL-16-V369,Nymphalidae,Morphinae,Amathusiini,,Zeuxidia,sibulana,sibulana,Abdomen,0.235,47,Zeuxidia sibulana,Zeuxidia sibulana,3/12/2018,CCNY,David Lohman,Amat,,1046,976,DL16V369
YES,YES,YES,,,,FMN_456206_P14_WE07,BN002174,good,13,3/30/2017,VD-16-P008,Nymphalidae,Morphinae,Amathusiini,,Zeuxidia,masoni,,Abdomen,0.385,77,Zeuxidia masoni,,3/12/2018,K. Dexter,David Lohman,,,1303,1301,VD16P008
YES,YES,YES,,,,FMN_456206_P12_WC06,BN002947,good,13,11/15/2017,LEP 43486,Nymphalidae,Nymphalinae,Kallimini,,Anartia,elada,,Thorax,0.462,92.4,Anartia elada,NA,3/12/2018,K. Dexter,,,,1086,1099,LEP43486
YES,YES,YES,,,,FMN_456206_P12_WC09,BN002061,good,13,8/19/2016,LEP 31652,Nymphalidae,Nymphalinae,Kallimini,,Precis,almana,,Thorax,0.473,94.6,Precis almana,Junonia almana,3/12/2018,K.Dexter,,,,1089,1123,LEP31652
YES,YES,YES,,,,FMN_456206_P11_WH05,BN001830,good,13,1/18/2017,BN-SZS-00176,Nymphalidae,Nymphalinae,Kallinini,,Hypolimnas,salmacis,,Thorax,0.248,49.6,Hypolimnas salmacis,Hypolimnas salmacis,3/12/2018,K.Dexter,M. Espeland,,,1049,1000,BNSZS00176
YES,YES,YES,,,,FMN_456206_P11_WH09,BN003542,good,13,2/1/2018,LEP 59806,Nymphalidae,Nymphalinae,Kallinini,,Hypolimnas,antevorta,,Abdomen Soak,0.257,51.4,Hypolimnas antevorta,Hypolimnas antevorta,3/12/2018,K. Dexter,MGCL Dry Collection,,,1053,1032,LEP59806
YES,YES,YES,,,,FMN_456206_P12_WB08,BN001829,good,13,1/18/2017,BN-SZS-00285,Nymphalidae,Nymphalinae,Kallinini,,Hypolimnas,monteironis,,Thorax,0.362,72.4,Hypolimnas monteironis,Hypolimnas monteironis,3/12/2018,K.Dexter,M. Espeland,,,1076,1114,BNSZS00285
YES,YES,YES,,,,FMN_456206_P09_WH12,BN001651,good,13,8/19/2016,LEP 26571,Nymphalidae,Nymphalinae,Melitaeini,Chlosynina,Chlosyne,damoetas,windriver,Legs,0.0316,6.32,Chlosyne damoetas,Chlosyne damoetas,3/5/2018,K.Dexter,,,,864,864,LEP26571
